operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      2.3 and up    ,Casual,"Mandala coloring book gives you more than 200 unique mandala coloring pages with fun detailed designs that you can color using paintbox ., ,Mandala coloring book for adults (and also children) ! Print and color right now and have fun., ,You can choose from our gallery of Mandala coloring book and start coloring and paint with a paintbox.,Mandala coloring book is not an activity dedicated only for children, on the contrary, adults can also have fun with mandala coloring pages., ,This activity is recognized for these relaxing virtues and is practiced for centuries, especially with mandalas and intricate designs., ,All you have to do is choose one page from our library and start coloring. If you preffer you can save them to your device or by email, SMS or whatsapp, Facebook., ,Discover now our Mandala coloring Book for adults. Our pages are filled with fun detailed designs that will keep you busy and relaxed for hours!, ,Mandalas to color promotes relaxation, attention, concentration, better management of stress, development of psychomotor skills…, ,# App Features, ,★ Simply tap to pick color and paint, all you need is your imagination!,★ Mandala coloring book for adults and also children,★ Personalized color palettes, pick your favorite one or create your own palette !,★ Mandala coloring pages is a meditations app,★ Be able to save different version of your artwork for the same sketch and revisit later!,★ Reduce anxiety and stress by using Mandala coloring book!,★ Lots of beautiful illustrations and drawings to color, and more are coming!,★ Share with others ( Facebook, Whatsapp , Twitter, Email ...) or save to your Photos!,★ Easy to save your work and share them with all your friends, whenever and however you like it!,★ Long press to pick current color, , ,# How to use Mandala meditations ?, ,• Select a Mandala categorie for coloring.,• Select a Mandala template for coloring.,• Use the color palette you like.,• Color the Mandala to your by tapping on each gap of the drawing.,• You can share, store, create a copy etc.",,,"  1,000 - 5,000  ",14-Feb-16,1, 27M  ,,28,4.7,Mandala Coloring Book
      2.3 and up    ,Casual,"Talk to Bob the friendly dragon. He will answer with his funny voice and react to what you say or your touch. As he loves to dance he will show you all his different dancing moves. Bob has also a lot of exciting games in his home and he cannot wait to play them with you!,Spend some time with Bob this cute little dragon. He will repeat what you say, show you some cool moves, his passion for music, all his favorite games and much more.,★★★ Features: ★★★,✔ High quality 3D graphics,✔ The dragon repeats everything you say with a funny voice,✔ Exciting touch games with many levels like Joe bounce, unblock puzzle, match- 3 etc.,✔ Many different animations,✔ Amazing soundboard with many funny sentences, sounds from animals, guns etc.,✔ Fun for the whole family,This fun game is a free application. Download it and please rate it with 5 stars if you like it.",,,"  10,000 - 50,000  ",12-Feb-16,1, 57M  ,,58,3.4,Talking Dragon Bob
      4.0 and up    ,Casual,"Feed you baby, play, bathe the baby, put your baby to sleep. Newborns need to rest! Take care of your baby and the little one will grow strong and healthy, but beware!  if the baby cries or coughs it might be sick, and needing medicine!,Make sure the baby takes a bottle of milk when it’s time, but be careful !! your baby can get skinny or fat depending on how much you feed it.,If you  take care of your baby properly,  you will be rewarded with golden  stars. Save them and you can buy clothes, toys, food... you will have the happiest baby in the world! play with your baby and watch it grow!,Use the arrows below to take the baby to the different rooms and click or drag items from the sides to use them. It's very easy and intuitive!,Do you want to tell us something?,http://www.alimastudios.com/contact",,,"  1,000 - 5,000  ",7-Mar-16,1.063, 51M  ,,171,4.4,Alima´s Baby: Liam
      4.0.3 and up    ,Casino,"★★★★★WIN HUGE JACKPOTS! PLAY SILVER CITY LAS VEGAS FREE SLOTS TODAY AND ENJOY THE BIGGEST PAYOUTS★★★★★,Silver City Slots Free Slots offers high quality, simple, and classic free slots games. ,★★★★ Game Features ★★★★,► Travel to a classic Las Vegas casino and play free slots games!,► Enjoy single-line free slot machines with bars, triple sevens, diamonds, and cherries!,► No-internet and No-wifi required to play!,► From the makers of Viva Las Vegas Free Slots (Viva Slots Vegas),Like our games? Leave us a 5-star review. Your feedback is appreciated.,Play old Las Vegas free slots today!,Questions? ,E-mail us at: ,silvercitysupport@playrocketgames.com",,,  5 - 10  ,2-Mar-16, 1.0.0  , 45M  ,Top Developer,44,4.8,Silver City Slots - Free Slots
      4.0 and up    ,Puzzle,"Sudoku (originally called Number Place) is a logic-based, combinatorial number-placement puzzle. The objective is to fill a 9x9 grid with digits so that each column, each row, and each of the nine 3x3 sub-grids that compose the grid contains all of the digits from 1 to 9. ,FEATURES:,- different difficulties,- hundreds of puzzles for each difficulty,- auto pencil mark (draft),- hint system,- auto-save your progress for each puzzle,- unlimited undo/redo,- selected cell highlight,- number highlight (optional),- errors highlight (optional),- clean interface and smooth controls,- phones and tablets support",,,"  10,000 - 50,000  ",25-Feb-16, SG-2.0.4  , 16M  ,Top Developer,433,4.3,Sudoku
      3.0 and up    ,Arcade,"Twisty Arrow is a simple tapping strategy game fun for users of for all ages. Shoot arrows at the spinning circle target but don't touch the other arrows. Use the right strategy to improve your accuracy and hit the bullseye on the circle as it twists every time. The more arrows you shoot, the harder it is to be accurate and hit the bullseye. Can you beat this impossible rotating wheel? What level can you get to? Download right now and spin the wheel to find out., ,How to play, ,> Tap your screen to shoot arrows at the spinning wheel,> Hit the bulls eye with the arrows without touching other arrows,> Each level requires a certain amount of arrows to hit the bulls eye to complete,> Different levels spin, twist, and rotate in different directions and at different speeds, ,Features, ,- Quick reflex twitchy tap style gameplay,- Over 145 levels to master with more updated weekly,- The best spinning circle game on Android,- Funky fun soundtrack to jam to,- Simple to learn yet hard to conquer",,,"  500 - 1,000  ",25-Feb-16,1, 23M  ,,47,4.6,Twisty Arrow - Shoot The Wheel
      2.3 and up    ,Simulation,"The attempt to develop a monster Island!,""""Monster Life"""" carried out the development of the island's development and monsters,,Simulation game that she can also monsters and adventure.,Let Uchikato to rivals by nurturing the monsters of your own!,◆ ◇ ◆ ◇ ◆ ◇ ◆ ◇ game introduction ◇ ◆ ◇ ◆ ◇ ◆ ◇ ◆,★ growth method is new! ★,Level and will grow by allowing performed separately from training monsters.,Status of direction by further selected the training on your own infinity!,★ full-scale city building game! ★,And that to develop the island in various game content is released!,Fishing, cave, blacksmith workshop, Academy, etc. professional SHOP!,★ lot of How to play ★,Let's nurture the unique monsters,The attempt to develop the city by increasing the level of building,Let's decorated like a miniature garden game Decoration,Aim the vertices of PVP in the raised monster,Let collection monsters and collect a variety of pieces in the adventure,★ Recommended for Travellers ★,Human monster or dragon likes,People who like urban development game,Who like to cultivate to their liking,Who likes farm games and miniature garden game,People like to enjoy the game at your own pace,RPG and fighting battle favorite person",,,"  10,000 - 50,000  ",3-Mar-16, 1.4.2  , 35M  ,,181,3.7,Monster Life -City Sim Game
      3.0 and up    ,Role Playing,"Ever wanted to fly a dragon? Game of Dragon is made for you! You are a dragon lord, a fire breathing creature, a mysterious legend of the mountains. Flap your wings to fly, Unleash fire to monsters and Clean the mountain from monsters be the hero of the earth!,If you enjoy games like Dinosaur Simulator,T-Rex Simulator, Goat Simulator you will love this this epic game. ,GAME OF DRAGON - GAME FEATURES:,- Free to play dragon simulator game.,- Explore an exciting fun fire age world,- Realistic Dragon model,- Realistic Dragon animations,- Train your dragon : Collect mystical rings, fight with monsters, pass levels and get experiment to open new skills,- Come join this fury world of Dragons!",,,"  1,000 - 5,000  ",27-Feb-16,1.1, 17M  ,,65,3.5,Game of Dragon
      2.3 and up    ,Simulation,"The real prison escape story begins with you playing as the police dog to catch jail escaping prisoner. Be the k-9 police dog to save city from criminals. Chase criminals, catch prisoners and control the security of the prison with the police force. Safety of the city is your first priority so start your duty.,A  thrilling and exciting Police Dog escape mission simulator. Use your energies and try to successfully chase & arrest prisoners. Surprise dangerous criminals and never let your town turn into a crime city! Enjoy Prisoner Escape Police Dog game in city jail break crimes environment and help cops to save the city.,You have been chosen as an expert police dog to stop and hunt the robber involved in the prison break crime. Use your sniffing skills to chasing down and lockup dangerous criminals with Police Dog. Assist the police officer as a skilled K-9 cops dog to end up the criminal activities.,Clever hunting and sniffing skills to being the best Police dog in city! Actually this Police dog simulator game for those who always want to play like a clever dog. Help police to chase and catch hard time criminals.,•	An Interesting prisoner escape Simulation game,•	Real time Police dog simulator Game Play,•	K-9 Dog Sniffing and catching criminals Action Pack Game,•	City Subway Station & town streets to explore,•	Realistic jail, Subway train Station & city environment,•	Easy and fun entertainment to play as Police Dog,•	10 extreme action simulation packed challenging missions",,,"  1,000 - 5,000  ",26-Feb-16,1, 61M  ,,40,4.2,Prisoner Escape - Police Dog
      2.3 and up    ,Simulation,"Welcome to Heavy Equipment Transport 3D!,When you transport Heavy Equipment you also have to deliver the equipment in a city, that is exactly what you'll learn in this Heavy Equipment Transporter 3D. The hardest thing about transporting Heavy Equipment in the city is that you have to look out for a lot of traffic. Also the reverse driving is not easy, you have to be patience in order to,succesfully maneuver your truck and trailer into a tiny unloading place. To finish a level you first have to attach the trailer, to do that follow the blue arrow on the minimap. After you've attached the trailer you have to unload the trailer, to do that follow the yellow arrow on the minimap. The trailer will unload automatically.,Heavy Equipment Transporter 3D features:,- City environment,- Easy truck controls,- Google Play Games,- 15 levels,- Cab-view camera,When you enjoyed Heavy Equipment Transport 3D please support us by following us on Twitter: ,https://twitter.com/JansenGames,Facebook: ,https://www.facebook.com/JansenGames",,,"  10,000 - 50,000  ",29-Feb-16,1.2, 45M  ,,149,3.9,Heavy Equipment Transport 3D
